ID,Class,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
876,0.0,22,yes,V2,29.0,V2,V1,V2,V2,3831,F,,V2,V3,V3,0.0,7785,1.0,V1,4497,1,V2,V1,1,V2,29,V2,2,V4,1.0,T,3831,
877,0.0,36,yes,V5,35.0,V7,V3,V4,V2,908,F,,V4,V3,V3,0.0,33806,1.0,V1,5530,4,V2,V1,1,V2,35,V2,4,V3,1.0,T,908,
878,0.0,23,yes,V2,14.0,V4,V5,V4,V1,874,F,,V4,V3,V3,0.0,18179,1.0,V1,5380,1,V2,V1,1,V2,14,V2,4,V2,1.0,T,874,
879,1.0,30,yes,V5,24.0,V3,V2,V4,V4,3621,F,,V4,V3,V3,0.0,16764,1.0,V1,7198,4,V2,V1,2,V2,24,V2,2,V3,1.0,T,3621,
880,0.0,52,yes,V5,24.0,V3,V5,V4,V2,2424,F,,V4,V3,V3,0.0,29584,1.0,V1,4399,4,V4,V1,2,V2,24,V4,4,V3,1.0,T,2424,
881,0.0,39,yes,V5,12.0,V3,V1,V2,V1,1155,F,,V2,V1,V2,0.0,19125,1.0,V3,4978,3,V2,V1,2,V2,12,V2,3,V4,1.0,T,1155,
882,0.0,34,yes,V4,18.0,V9,V1,V4,V4,1950,F,,V4,V2,V3,0.0,21416,1.0,V1,3935,1,V2,V2,2,V2,18,V2,4,V3,1.0,T,1950,
883,1.0,59,yes,V5,23.0,V7,V1,V1,V4,1199,F,,V1,V3,V2,0.0,105928,1.0,V1,4396,4,V4,V1,2,V2,23,V4,4,V3,1.0,T,1199,
884,0.0,25,yes,V3,23.0,V2,V2,V4,V4,5511,F,,V4,V2,V3,0.0,15784,1.0,V1,5044,1,V2,V1,1,V2,23,V2,4,V3,1.0,T,5511,
885,0.0,34,yes,V3,35.0,V3,V1,V4,V1,4453,F,,V4,V3,V3,0.0,10225,1.0,V1,7605,4,V3,V1,2,V2,35,V3,4,V2,1.0,T,4453,
886,0.0,29,yes,V4,12.0,V7,V1,V2,V2,2001,F,,V2,V3,V3,0.0,35721,1.0,V1,4561,4,V2,V2,1,V1,12,V2,3,V3,2.0,T,2001,
887,0.0,26,yes,V3,11.0,V7,V1,V4,V1,1100,F,,V4,V3,V3,0.0,56333,1.0,V1,4229,2,V2,V2,2,V2,11,V2,3,V4,1.0,T,1100,
888,0.0,36,yes,V4,48.0,V3,V5,V4,V4,10222,F,,V4,V2,V3,0.0,48813,1.0,V1,3103,3,V2,V2,1,V2,48,V2,4,V3,1.0,T,10222,
889,1.0,37,yes,V5,15.0,V3,V1,V2,V4,802,F,,V2,V3,V3,0.0,36718,1.0,V1,5161,3,V2,V1,1,V2,15,V2,4,V3,2.0,T,802,
890,1.0,27,yes,V2,36.0,V9,V1,V4,V4,9571,F,,V4,V3,V3,0.0,67221,1.0,V1,4963,1,V3,V1,2,V2,36,V3,1,V1,1.0,T,9571,
891,1.0,33,yes,V2,30.0,V5,V1,V1,V3,11997,F,,V1,V3,V2,0.0,61659,1.0,V1,5172,1,V2,V2,1,V2,30,V2,1,V1,1.0,T,11997,
892,0.0,20,yes,V3,18.0,V1,V1,V2,V4,2779,F,,V2,V3,V3,0.0,16342,1.0,V1,4017,3,V2,V2,1,V1,18,V2,1,V4,1.0,T,2779,
893,0.0,34,yes,V4,32.0,V1,V1,V4,V4,7252,F,,V4,V3,V4,0.0,18172,1.0,V1,6109,2,V4,V2,2,V2,32,V4,3,V3,1.0,T,7252,
894,1.0,53,yes,V3,47.0,V2,V1,V1,V3,7118,F,,V1,V3,V3,0.0,24408,1.0,V1,6733,4,V5,V1,2,V3,47,V5,3,V3,2.0,T,7118,
895,0.0,27,yes,V3,26.0,V3,V1,V1,V4,3415,F,,V1,V3,V4,0.0,25876,1.0,V1,5383,2,V2,V1,1,V2,26,V2,3,V3,1.0,T,3415,
896,0.0,26,yes,V2,17.0,V3,V1,V1,V4,2389,F,,V1,V2,V3,0.0,6834,1.0,V1,3266,1,V2,V1,1,V2,17,V2,4,V2,1.0,T,2389,
897,1.0,36,yes,V3,18.0,V9,V1,V4,V4,4164,F,,V4,V2,V3,0.0,37834,1.0,V1,4812,2,V5,V1,2,V2,18,V5,2,V3,2.0,T,4164,
898,0.0,26,yes,V5,24.0,V1,V5,V1,V1,2811,F,,V1,V3,V3,0.0,64802,1.0,V1,5653,4,V2,V1,1,V1,24,V2,2,V2,1.0,T,2811,
899,0.0,31,yes,V1,48.0,V10,V2,V2,V3,7582,F,,V2,V3,V4,0.0,18486,1.0,V1,5112,4,V3,V2,1,V3,48,V3,2,V3,1.0,T,7582,
900,0.0,31,yes,V2,18.0,V3,V1,V4,V4,4594,F,,V4,V3,V3,0.0,84949,1.0,V1,6939,2,V2,V2,1,V2,18,V2,3,V3,1.0,T,4594,
901,0.0,29,yes,V3,8.0,V7,V1,V4,V1,1224,F,,V4,V3,V3,0.0,20508,1.0,V1,5129,1,V4,V1,2,V2,8,V4,3,V3,1.0,T,1224,
902,0.0,45,yes,V2,7.0,V3,V1,V2,V1,2329,F,,V2,V3,V3,0.0,86943,1.0,V3,5990,1,V2,V1,1,V2,7,V2,1,V2,1.0,T,2329,
903,1.0,26,yes,V3,10.0,V7,V5,V4,V2,1309,F,,V4,V3,V2,0.0,27483,1.0,V3,5601,4,V2,V1,1,V2,10,V2,4,V3,1.0,T,1309,
904,1.0,22,yes,V2,35.0,V2,V1,V4,V2,7126,F,,V4,V3,V3,0.0,14286,1.0,V1,4604,4,V4,V2,2,V1,35,V4,2,V2,1.0,T,7126,
905,0.0,21,yes,V3,15.0,V9,V1,V1,V2,805,F,,V1,V3,V2,0.0,17660,1.0,V1,4650,4,V2,V1,1,V2,15,V2,4,V2,1.0,T,805,
906,0.0,28,no,V2,3.0,V7,V5,V3,V1,1494,F,,V3,V3,V2,0.0,71205,1.0,V1,4455,2,V2,V1,1,V2,3,V2,1,V3,2.0,T,1494,
907,0.0,37,yes,V2,24.0,V3,V1,V4,V4,1533,F,,V4,V2,V3,0.0,26329,1.0,V1,5365,3,V2,V2,1,V2,24,V2,4,V2,1.0,T,1533,
908,0.0,22,yes,V1,14.0,V7,V1,V1,V4,2511,F,,V1,V3,V3,0.0,78144,1.0,V1,5681,4,V2,V1,1,V1,14,V2,1,V2,1.0,T,2511,
909,0.0,64,yes,V5,23.0,V3,V1,V1,V1,2383,F,,V1,V1,V2,0.0,47134,1.0,V1,7609,4,V2,V1,1,V1,23,V2,4,V3,1.0,T,2383,
910,0.0,27,yes,V4,18.0,V7,V1,V2,V1,6259,F,,V2,V3,V2,0.0,21540,1.0,V1,5431,3,V2,V1,1,V1,18,V2,3,V3,1.0,T,6259,
911,0.0,41,yes,V2,5.0,V7,V1,V1,V1,661,F,,V1,V3,V2,0.0,89878,1.0,V1,4398,4,V2,V2,1,V2,5,V2,3,V3,2.0,T,661,
912,0.0,41,yes,V4,47.0,V3,V5,V2,V4,3978,F,,V2,V3,V3,0.0,23507,1.0,V1,4820,1,V2,V2,2,V2,47,V2,4,V3,2.0,T,3978,
913,0.0,25,yes,V3,11.0,V2,V1,V4,V1,762,F,,V4,V3,V3,0.0,25653,1.0,V1,7189,1,V2,V2,1,V2,11,V2,4,V2,1.0,T,762,
914,0.0,36,yes,V5,23.0,V7,V4,V4,V1,1286,F,,V4,V3,V3,0.0,13829,1.0,V1,6483,4,V4,V2,2,V2,23,V4,4,V2,1.0,T,1286,
915,0.0,29,yes,V5,36.0,V7,V2,V2,V3,2861,F,,V2,V3,V3,0.0,96344,1.0,V1,6482,3,V3,V1,1,V3,36,V3,4,V3,1.0,T,2861,
916,0.0,22,yes,V3,23.0,V2,V3,V1,V1,2828,F,,V1,V2,V3,0.0,74933,1.0,V1,6647,4,V1,V2,1,V2,23,V1,4,V3,1.0,T,2828,
917,0.0,60,yes,V5,23.0,V7,V1,V4,V3,2032,F,,V4,V3,V3,0.0,17024,1.0,V1,4633,4,V3,V2,2,V3,23,V3,4,V3,1.0,T,2032,
918,1.0,42,yes,V1,23.0,V7,V1,V1,V1,1333,F,,V1,V3,V3,0.0,84336,1.0,V1,4716,2,V3,V1,2,V3,23,V3,4,V3,2.0,T,1333,
919,0.0,41,yes,V5,17.0,V2,V1,V2,V3,6360,F,,V2,V3,V3,0.0,43485,1.0,V1,4007,1,V4,V2,1,V2,17,V4,2,V3,1.0,T,6360,
920,0.0,39,yes,V5,12.0,V7,V1,V4,V4,1883,F,,V4,V3,V4,0.0,26599,1.0,V1,7295,4,V2,V2,1,V2,12,V2,4,V3,1.0,T,1883,
921,0.0,47,no,V2,9.0,V7,V1,V1,V1,2241,F,,V1,V3,V2,0.0,30567,1.0,V1,5050,3,V4,V1,2,V1,9,V4,1,V3,2.0,T,2241,
922,1.0,61,yes,V5,21.0,V9,V2,V2,V4,2766,F,,V2,V1,V2,0.0,25852,1.0,V1,4901,2,V2,V1,2,V1,21,V2,4,V1,1.0,T,2766,
923,0.0,63,yes,V1,13.0,V3,V2,V4,V1,1408,F,,V4,V3,V3,0.0,27495,1.0,V1,4124,4,V2,V1,1,V2,13,V2,2,V2,1.0,T,1408,
924,0.0,36,yes,V3,23.0,V9,V5,V2,V2,4712,F,,V2,V1,V4,0.0,36005,1.0,V1,6377,2,V3,V2,2,V2,23,V3,4,V3,1.0,T,4712,
925,1.0,28,yes,V3,23.0,V10,V1,V2,V4,11328,F,,V2,V1,V4,0.0,29533,1.0,V2,4593,3,V2,V2,2,V2,23,V2,2,V3,1.0,T,11328,
926,0.0,27,yes,V3,5.0,V3,V2,V4,V2,1236,F,,V4,V3,V3,0.0,83479,1.0,V1,3964,1,V4,V1,2,V2,5,V4,1,V2,1.0,T,1236,
927,1.0,29,yes,V3,8.0,V2,V1,V2,V2,917,F,,V2,V3,V3,0.0,14700,1.0,V1,6163,1,V2,V1,1,V2,8,V2,4,V2,1.0,T,917,
928,1.0,22,yes,V2,8.0,V3,V1,V1,V2,1366,F,,V1,V3,V3,0.0,18672,1.0,V1,5651,4,V2,V1,1,V1,8,V2,3,V2,1.0,T,1366,
929,1.0,20,yes,V3,11.0,V2,V1,V1,V4,1281,F,,V1,V3,V3,0.0,50353,1.0,V1,5665,4,V2,V1,1,V1,11,V2,2,V2,1.0,T,1281,
930,0.0,61,yes,V3,6.0,V4,V3,V4,V1,1337,F,,V4,V3,V3,0.0,58376,1.0,V1,4304,4,V2,V1,1,V2,6,V2,1,V1,1.0,T,1337,
931,0.0,26,yes,V5,23.0,V3,V3,V4,V4,3234,F,,V4,V3,V4,0.0,35839,1.0,V1,4394,2,V2,V2,1,V2,23,V2,3,V1,1.0,T,3234,
932,1.0,34,yes,V4,24.0,V6,V1,V2,V3,1837,F,,V2,V1,V2,0.0,12223,1.0,V1,5692,4,V1,V1,1,V3,24,V1,4,V2,1.0,T,1837,
933,1.0,28,yes,V2,17.0,V7,V2,V2,V4,2278,F,,V2,V3,V3,0.0,41123,1.0,V1,4721,3,V5,V1,2,V2,17,V5,3,V2,1.0,T,2278,
934,0.0,22,yes,V2,5.0,V5,V1,V2,V2,454,F,,V2,V3,V2,0.0,44288,1.0,V1,6501,1,V2,V1,1,V2,5,V2,3,V4,1.0,T,454,
935,1.0,36,yes,V3,12.0,V2,V1,V2,V2,1921,F,,V2,V3,V2,0.0,37363,1.0,V1,6296,2,V2,V1,1,V2,12,V2,4,V3,1.0,T,1921,
936,0.0,35,yes,V3,36.0,V1,V1,V2,V4,6948,F,,V2,V3,V4,0.0,66069,1.0,V1,4045,2,V2,V2,1,V1,36,V2,2,V3,1.0,T,6948,
937,1.0,28,yes,V3,36.0,V6,V1,V1,V2,6886,F,,V1,V2,V3,0.0,20585,1.0,V1,6543,3,V3,V2,1,V2,36,V3,4,V3,1.0,T,6886,
938,0.0,34,yes,V4,24.0,V1,V1,V1,V3,2909,F,,V1,V3,V4,0.0,65624,1.0,V1,5282,1,V2,V2,1,V3,24,V2,2,V3,1.0,T,2909,
939,0.0,36,yes,V3,42.0,V2,V3,V4,V1,4041,F,,V4,V3,V3,0.0,21522,1.0,V1,3406,4,V4,V2,2,V2,42,V4,4,V3,1.0,T,4041,
940,1.0,25,yes,V3,12.0,V3,V5,V2,V1,1484,F,,V2,V3,V3,0.0,29475,1.0,V1,5254,1,V2,V2,1,V2,12,V2,2,V4,1.0,T,1484,
941,0.0,40,yes,V1,47.0,V10,V5,V2,V3,5381,F,,V2,V1,V1,0.0,53428,1.0,V1,5026,4,V2,V2,1,V3,47,V2,3,V3,1.0,T,5381,
942,0.0,31,yes,V5,35.0,V3,V1,V3,V4,4473,F,,V3,V3,V3,0.0,9864,1.0,V1,5189,2,V2,V1,1,V2,35,V2,4,V3,1.0,T,4473,
943,1.0,24,yes,V2,12.0,V2,V1,V2,V2,2968,F,,V2,V3,V3,0.0,69444,1.0,V1,5968,3,V5,V1,2,V1,12,V5,4,V2,1.0,T,2968,
944,0.0,25,yes,V3,21.0,V1,V5,V4,V4,5248,F,,V4,V3,V3,0.0,15145,1.0,V1,3790,3,V2,V1,1,V2,21,V2,1,V3,1.0,T,5248,
945,0.0,23,yes,V4,24.0,V1,V2,V4,V4,3488,F,,V4,V3,V3,0.0,18843,1.0,V1,4553,4,V2,V1,1,V2,24,V2,3,V2,1.0,T,3488,
946,1.0,22,yes,V2,17.0,V7,V1,V1,V4,1216,F,,V1,V3,V3,0.0,77130,1.0,V1,5046,3,V2,V2,1,V1,17,V2,4,V2,1.0,T,1216,
947,0.0,26,yes,V2,24.0,V3,V1,V4,V2,3180,F,,V4,V3,V3,0.0,32839,1.0,V1,5283,4,V2,V2,1,V2,24,V2,4,V2,1.0,T,3180,
948,0.0,32,yes,V4,14.0,V1,V1,V4,V4,3028,F,,V4,V3,V3,0.0,11271,1.0,V1,5433,2,V2,V1,1,V2,14,V2,2,V3,1.0,T,3028,
949,0.0,40,yes,V3,11.0,V7,V4,V2,V4,1321,F,,V2,V3,V3,0.0,32606,1.0,V1,5644,4,V4,V1,2,V2,11,V4,4,V2,1.0,T,1321,
950,0.0,30,no,V3,10.0,V7,V1,V4,V1,1545,F,,V4,V3,V2,0.0,37041,1.0,V1,4287,2,V2,V1,1,V2,10,V2,3,V3,2.0,T,1545,
951,0.0,41,yes,V3,6.0,V2,V1,V3,V1,2115,F,,V3,V3,V3,0.0,23417,1.0,V1,4264,2,V2,V2,1,V2,6,V2,2,V3,1.0,T,2115,
952,1.0,24,yes,V4,35.0,V9,V1,V1,V4,2144,F,,V1,V3,V3,0.0,36722,1.0,V1,3936,1,V3,V2,2,V2,35,V3,2,V3,1.0,T,2144,
953,0.0,28,yes,V3,14.0,V7,V1,V1,V4,1402,F,,V1,V3,V3,0.0,56353,1.0,V1,6245,4,V2,V1,1,V1,14,V2,2,V2,1.0,T,1402,
954,1.0,40,yes,V5,18.0,V2,V1,V2,V3,4296,F,,V2,V3,V4,0.0,21999,1.0,V1,3720,3,V3,V2,1,V2,18,V3,4,V1,1.0,T,4296,
955,0.0,24,yes,V3,11.0,V3,V1,V3,V4,3015,F,,V3,V3,V3,0.0,72796,1.0,V1,4431,1,V2,V1,1,V2,11,V2,3,V4,1.0,T,3015,
956,0.0,51,yes,V4,12.0,V7,V2,V4,V4,681,F,,V4,V3,V3,0.0,16274,1.0,V1,3992,3,V4,V2,2,V2,12,V4,4,V2,1.0,T,681,
957,0.0,28,yes,V4,42.0,V3,V5,V4,V2,7165,F,,V4,V3,V3,0.0,80575,1.0,V1,5216,4,V2,V2,1,V1,42,V2,2,V4,1.0,T,7165,
958,0.0,38,yes,V5,48.0,V1,V5,V4,V4,2751,F,,V4,V3,V3,0.0,25456,1.0,V1,5602,3,V4,V2,2,V2,48,V4,4,V3,2.0,T,2751,
959,0.0,45,no,V5,10.0,V7,V5,V4,V2,1286,F,,V4,V3,V2,0.0,41237,1.0,V2,4548,2,V2,V1,1,V2,10,V2,4,V3,1.0,T,1286,
960,0.0,46,yes,V2,14.0,V1,V1,V4,V2,3593,F,,V4,V3,V2,0.0,6515,1.0,V1,4659,2,V3,V1,2,V2,14,V3,1,V2,1.0,T,3593,
961,0.0,39,yes,V5,6.0,V3,V1,V4,V4,425,F,,V4,V3,V2,0.0,10372,1.0,V1,4977,4,V5,V1,1,V2,6,V5,4,V4,1.0,T,425,
962,0.0,63,yes,V5,12.0,V3,V1,V4,V1,1654,F,,V4,V3,V2,0.0,5513,1.0,V1,5115,4,V4,V2,2,V2,12,V4,2,V3,1.0,T,1654,
963,0.0,33,yes,V2,24.0,V7,V2,V4,V1,1474,F,,V4,V3,V3,0.0,30375,1.0,V1,5306,3,V2,V2,1,V2,24,V2,4,V4,1.0,T,1474,
964,0.0,21,yes,V2,18.0,V2,V1,V1,V2,1049,F,,V1,V3,V3,0.0,35830,1.0,V1,3619,4,V4,V1,1,V1,18,V4,4,V2,1.0,T,1049,
965,1.0,53,yes,V5,11.0,V2,V1,V1,V3,7865,F,,V1,V3,V4,0.0,30964,1.0,V1,3824,4,V2,V2,1,V3,11,V2,4,V3,1.0,T,7865,
966,0.0,26,yes,V4,47.0,V1,V1,V1,V2,4788,F,,V1,V3,V3,0.0,10633,1.0,V1,5276,3,V2,V1,1,V2,47,V2,4,V3,2.0,T,4788,
967,0.0,25,yes,V2,11.0,V3,V1,V2,V1,624,F,,V2,V1,V2,0.0,13282,1.0,V3,4030,1,V2,V1,1,V2,11,V2,4,V4,1.0,T,624,
968,0.0,34,yes,V5,11.0,V3,V3,V1,V1,1679,F,,V1,V3,V3,0.0,48638,1.0,V1,4098,1,V2,V1,1,V2,11,V2,3,V4,1.0,T,1679,
969,0.0,32,yes,V2,12.0,V2,V1,V3,V2,1473,F,,V3,V1,V4,0.0,27384,1.0,V1,4729,1,V2,V2,1,V2,12,V2,4,V2,1.0,T,1473,
970,0.0,48,no,V5,8.0,V5,V2,V1,V1,1288,F,,V1,V3,V3,0.0,51420,1.0,V3,6354,4,V4,V1,2,V2,8,V4,3,V3,2.0,T,1288,
971,1.0,44,yes,V5,24.0,V1,V1,V2,V3,12579,F,,V2,V3,V4,0.0,26939,1.0,V1,4877,2,V2,V2,1,V3,24,V2,4,V2,1.0,T,12579,
972,0.0,40,yes,V4,23.0,V2,V1,V4,V2,1585,F,,V4,V3,V3,0.0,75487,1.0,V1,4348,3,V4,V1,2,V2,23,V4,4,V3,1.0,T,1585,
973,0.0,40,yes,V3,11.0,V1,V1,V4,V1,1503,F,,V4,V3,V3,0.0,6160,1.0,V1,5496,4,V3,V1,1,V1,11,V3,4,V4,1.0,T,1503,
974,0.0,44,yes,V5,36.0,V7,V1,V4,V4,10874,F,,V4,V3,V3,0.0,13784,1.0,V1,4399,2,V3,V2,2,V2,36,V3,2,V3,2.0,T,10874,
975,0.0,43,yes,V1,35.0,V10,V1,V1,V4,15857,F,,V1,V3,V4,0.0,20409,1.0,V2,4926,3,V2,V1,1,V2,35,V2,2,V1,1.0,T,15857,
976,1.0,26,yes,V1,36.0,V2,V1,V4,V4,10973,F,,V4,V3,V4,0.0,93720,1.0,V1,3086,2,V2,V2,2,V2,36,V2,4,V2,1.0,T,10973,
977,0.0,29,yes,V5,5.0,V3,V1,V4,V1,1740,F,,V4,V3,V3,0.0,54827,1.0,V1,5029,2,V4,V1,2,V1,5,V4,2,V4,1.0,T,1740,
978,1.0,25,yes,V3,36.0,V7,V1,V4,V1,7855,F,,V4,V2,V3,0.0,120231,1.0,V1,3446,2,V4,V2,2,V2,36,V4,4,V2,1.0,T,7855,
979,1.0,32,yes,V2,5.0,V2,V1,V4,V2,4611,F,,V4,V3,V3,0.0,8073,1.0,V1,4324,4,V2,V1,1,V2,5,V2,1,V2,1.0,T,4611,
980,0.0,38,yes,V4,19.0,V2,V5,V1,V4,2211,F,,V1,V3,V3,0.0,29696,1.0,V1,4323,4,V2,V2,1,V2,19,V2,4,V3,1.0,T,2211,
981,0.0,23,yes,V3,17.0,V9,V2,V4,V2,1568,F,,V4,V3,V2,0.0,21116,1.0,V1,6051,4,V2,V1,1,V1,17,V2,3,V2,1.0,T,1568,
982,0.0,30,yes,V5,24.0,V2,V2,V2,V3,3069,F,,V2,V3,V3,0.0,58484,1.0,V1,4557,4,V2,V1,1,V3,24,V2,4,V3,1.0,T,3069,
983,1.0,21,yes,V2,9.0,V3,V1,V2,V4,1669,F,,V2,V3,V3,0.0,35407,1.0,V1,4030,2,V2,V2,1,V2,9,V2,4,V2,1.0,T,1669,
984,1.0,29,yes,V5,44.0,V9,V1,V1,V4,11815,F,,V1,V3,V3,0.0,44304,1.0,V1,4794,4,V5,V1,2,V1,44,V5,2,V3,1.0,T,11815,
985,0.0,28,yes,V5,35.0,V3,V1,V4,V4,3594,F,,V4,V3,V3,0.0,81417,1.0,V1,5358,2,V2,V1,1,V2,35,V2,4,V3,1.0,T,3594,
986,0.0,22,yes,V2,15.0,V6,V1,V3,V2,392,F,,V3,V3,V3,0.0,44270,1.0,V1,4847,4,V2,V2,1,V1,15,V2,4,V2,1.0,T,392,
987,0.0,31,yes,V3,23.0,V7,V1,V4,V1,1393,F,,V4,V3,V3,0.0,7369,1.0,V3,5325,2,V2,V2,1,V2,23,V2,2,V3,1.0,T,1393,
988,1.0,21,yes,V1,17.0,V3,V1,V4,V1,433,F,,V4,V3,V3,0.0,66099,1.0,V2,4607,4,V2,V1,1,V1,17,V2,3,V2,1.0,T,433,
989,1.0,34,yes,V5,9.0,V6,V1,V2,V4,1500,F,,V2,V3,V4,0.0,13527,1.0,V1,5235,3,V4,V2,2,V2,9,V4,2,V2,1.0,T,1500,
990,0.0,21,yes,V2,9.0,V2,V2,V4,V2,2300,F,,V4,V3,V3,0.0,23652,1.0,V1,4735,4,V2,V1,1,V1,9,V2,2,V2,1.0,T,2300,
991,0.0,36,yes,V3,11.0,V7,V1,V3,V4,2246,F,,V3,V2,V3,0.0,42994,1.0,V1,4611,2,V3,V2,2,V2,11,V3,2,V2,1.0,T,2246,
992,1.0,26,yes,V2,36.0,V9,V5,V4,V4,7980,F,,V4,V3,V3,0.0,30715,1.0,V1,5647,4,V3,V2,2,V1,36,V3,4,V3,1.0,T,7980,
993,0.0,35,yes,V3,11.0,V7,V1,V1,V1,3904,F,,V1,V3,V3,0.0,157435,1.0,V1,5160,2,V4,V1,2,V1,11,V4,2,V3,2.0,T,3904,
994,0.0,30,yes,V3,14.0,V3,V1,V4,V2,1360,F,,V4,V3,V3,0.0,11610,1.0,V1,4883,2,V4,V1,2,V2,14,V4,4,V3,1.0,T,1360,
995,0.0,28,yes,V3,19.0,V10,V1,V2,V4,2628,F,,V2,V1,V3,0.0,12073,1.0,V1,3935,3,V3,V2,2,V2,19,V3,2,V3,1.0,T,2628,
996,0.0,50,yes,V5,24.0,V2,V1,V3,V3,2891,F,,V3,V3,V3,0.0,52442,1.0,V1,4763,4,V2,V1,1,V3,24,V2,3,V1,1.0,T,2891,
997,0.0,35,yes,V5,9.0,V3,V2,V4,V4,2753,F,,V4,V3,V3,0.0,24571,1.0,V2,6152,4,V2,V2,1,V2,9,V2,3,V3,1.0,T,2753,
998,0.0,35,yes,V3,12.0,V3,V1,V4,V2,1290,F,,V4,V3,V3,0.0,15657,1.0,V1,4766,2,V4,V1,2,V2,12,V4,4,V2,1.0,T,1290,
999,0.0,50,yes,V5,9.0,V7,V3,V4,V3,2506,F,,V4,V3,V2,0.0,25754,1.0,V1,4336,4,V2,V1,1,V3,9,V2,2,V3,1.0,T,2506,
1000,0.0,47,yes,V3,21.0,V7,V1,V2,V2,2352,F,,V2,V3,V3,0.0,58473,1.0,V1,5017,4,V3,V1,2,V2,21,V3,1,V1,1.0,T,2352,
1001,,26,yes,V1,23.0,V10,V1,V4,V3,6314,F,,V4,V1,V4,0.0,57966,1.0,V2,4909,2,V4,V2,2,V2,23,V4,4,V3,1.0,T,6314,
1002,,63,yes,V5,60.0,V9,V1,V1,V3,6836,F,,V1,V3,V3,0.0,22076,1.0,V1,3840,4,V3,V2,2,V2,60,V3,3,V3,1.0,T,6836,
1003,,26,yes,V3,35.0,V3,V1,V3,V4,4209,F,,V3,V3,V3,0.0,85811,1.0,V1,4317,2,V2,V1,1,V2,35,V2,4,V3,1.0,T,4209,
1004,,30,yes,V4,5.0,V3,V1,V1,V4,1956,F,,V1,V3,V3,0.0,54301,1.0,V1,6171,4,V4,V1,1,V2,5,V4,1,V2,1.0,T,1956,
1005,,46,yes,V2,14.0,V2,V1,V1,V2,1844,F,,V1,V3,V3,0.0,14506,1.0,V3,4451,1,V2,V1,1,V1,14,V2,4,V2,1.0,T,1844,
1006,,54,yes,V5,,V7,V5,V4,V4,717,F,,V4,V3,V3,0.0,63379,1.0,V1,3934,4,V3,V2,2,V2,23,V3,4,V4,1.0,T,717,
1007,,25,yes,V2,45.0,V3,V1,V2,V2,4745,F,,V2,V3,V2,0.0,18451,1.0,V1,5740,2,V4,V1,2,V2,45,V4,4,V3,1.0,T,4745,
1008,,35,yes,,15.0,V4,V3,V4,V2,1261,F,,V4,,V3,0.0,18363,1.0,V1,6510,3,V2,V2,2,V2,15,V2,4,V3,1.0,T,1261,
1009,,42,yes,V3,36.0,V3,V1,V2,V4,3803,F,,V2,V3,V3,0.0,187204,1.0,V1,4603,1,V5,V2,1,V2,36,V5,4,V2,1.0,T,3803,
1010,,29,yes,V1,23.0,V7,V1,V1,V3,1193,F,,V1,V3,V1,0.0,104299,1.0,V2,5343,4,V1,V1,2,V1,23,V1,1,V2,1.0,T,1193,
1011,,57,yes,V5,11.0,V6,V1,V4,V3,2747,F,,V4,V1,V2,0.0,114742,1.0,V1,4407,4,V4,V1,3,V3,11,V4,2,V2,1.0,T,2747,
1012,,24,yes,V1,12.0,V7,V5,V2,V1,7472,F,,V2,V3,V1,0.0,81618,1.0,V1,5767,2,V2,V1,1,V1,12,V2,1,V2,1.0,T,7472,
1013,,41,yes,V3,60.0,V6,V1,V2,V3,6287,F,,V2,V3,V3,0.0,48995,1.0,V1,5227,4,V2,V1,1,V3,60,V2,4,V3,1.0,T,6287,
1014,,26,yes,V3,59.0,V3,V5,V2,V3,9157,F,,V2,V3,V4,0.0,106789,1.0,V1,5961,2,V3,V1,1,V3,59,V3,2,V3,1.0,T,9157,
1015,,26,yes,V3,12.0,V7,V3,V4,V2,1385,F,,V4,V3,V3,0.0,17283,1.0,V1,4576,2,V2,V1,1,V2,12,V2,2,V2,1.0,T,1385,
1016,,27,yes,V3,17.0,V9,V1,V4,V4,2168,F,,V4,V3,V3,0.0,14241,1.0,V1,7035,2,V3,V2,1,V2,17,V3,4,V4,1.0,T,2168,
1017,,28,yes,V4,9.0,V7,V2,V2,V3,1437,F,,V2,V3,V3,0.0,1900,1.0,V1,4663,3,V1,V1,1,V2,9,V1,2,V3,1.0,T,1437,
1018,,24,yes,V3,20.0,V3,V1,V1,V1,1834,F,,V1,V3,V3,0.0,32380,1.0,V1,3908,2,V2,V2,2,V2,20,V2,3,V2,1.0,T,1834,
1019,,37,yes,V4,23.0,V7,V1,V3,V3,947,F,,V3,V1,V3,0.0,97970,1.0,V1,5052,3,V2,V1,1,V3,23,V2,4,V3,2.0,T,947,
1020,,46,yes,V2,23.0,V3,V1,V4,V3,5103,F,,V4,V3,V3,0.0,27211,1.0,V1,5223,3,V4,V2,3,V3,23,V4,3,V4,1.0,T,5103,
1021,,25,yes,V4,17.0,V3,V1,V1,V1,3509,F,,V1,V3,V3,0.0,23682,1.0,V3,4669,1,V2,V1,1,V2,17,V2,4,V2,1.0,T,3509,
1022,,32,yes,V4,35.0,V6,V1,V2,V4,2272,F,,V2,V3,V3,0.0,34708,1.0,V1,3613,1,V2,V1,2,V2,35,V2,3,V3,2.0,T,2272,
